@timestamp,source.ip,destination.ip,source.port,destination.port,network.transport,session.iflow_bytes,session.iflow_pkts,event.action,session.id,label
2025-04-05 21:48:02.198919,10.0.0.33,192.168.1.43,43416,1093,udp,4717,76,flow_create,199979,0
2025-04-05 21:26:32.198919,10.0.0.26,192.168.1.32,38763,1085,tcp,13309,18,flow_create,554080,0
2025-04-05 22:03:26.198919,10.0.0.42,192.168.1.34,59082,1042,tcp,15787,15,flow_create,167009,0
2025-04-05 21:43:30.198919,10.0.0.20,192.168.1.29,11137,1036,udp,11868,59,flow_create,764842,0
2025-04-05 22:10:06.198919,10.0.0.45,192.168.1.34,34352,1029,udp,16217,8,flow_create,569453,0
2025-04-05 21:34:27.198919,10.0.0.46,192.168.1.3,13078,1066,tcp,3843,86,flow_create,894756,0
2025-04-05 21:37:06.198919,10.0.0.1,192.168.1.12,23115,1045,tcp,14683,86,flow_create,125809,0
2025-04-05 22:08:27.198919,10.0.0.46,192.168.1.34,40271,1085,udp,11843,14,flow_create,301678,0
2025-04-05 21:22:10.198919,10.0.0.50,192.168.1.33,30790,1079,tcp,6138,64,flow_create,885542,0
2025-04-05 22:09:53.198919,10.0.0.31,192.168.1.8,54797,1030,udp,16437,31,flow_create,154111,0
2025-04-05 21:37:31.198919,10.0.0.37,192.168.1.19,29921,1031,udp,7893,48,flow_create,162923,0
2025-04-05 21:23:54.232664,172.16.0.50,172.31.0.50,45052,1063,udp,35,1,flow_create,689392,1
2025-04-05 22:08:27.198919,10.0.0.18,192.168.1.2,24642,1074,tcp,9791,11,flow_create,276729,0
2025-04-05 21:39:23.198919,10.0.0.17,192.168.1.38,37857,1038,tcp,18754,64,flow_create,482717,0
2025-04-05 21:32:53.198919,10.0.0.42,192.168.1.42,53310,1097,tcp,6286,78,flow_create,629242,0
2025-04-05 21:54:33.198919,10.0.0.43,192.168.1.42,14268,1083,udp,3628,31,flow_create,205449,0
2025-04-05 22:02:16.198919,10.0.0.40,192.168.1.40,31545,1091,tcp,6190,85,flow_create,185857,0
2025-04-05 21:43:42.198919,10.0.0.38,192.168.1.8,30035,1056,tcp,3220,24,flow_create,693303,0
2025-04-05 21:48:37.198919,10.0.0.44,192.168.1.16,47933,1027,tcp,423,39,flow_create,952043,0
2025-04-05 21:51:38.198919,10.0.0.39,192.168.1.44,41430,1028,udp,16883,72,flow_create,303048,0
2025-04-05 22:02:21.198919,10.0.0.22,192.168.1.29,29775,1026,udp,887,23,flow_create,786884,0
2025-04-05 21:43:32.198919,10.0.0.25,192.168.1.30,44769,1080,tcp,15774,56,flow_create,957537,0
2025-04-05 22:10:39.198919,10.0.0.18,192.168.1.43,46072,1051,tcp,11941,38,flow_create,564687,0
2025-04-05 21:19:40.198919,10.0.0.9,192.168.1.33,53713,1072,tcp,682,78,flow_create,393038,0
2025-04-05 21:41:08.198919,10.0.0.31,192.168.1.14,39388,1047,udp,780,54,flow_create,542335,0
2025-04-05 21:33:47.232664,172.16.0.17,172.31.0.17,14115,1091,udp,19,1,flow_create,191232,1
2025-04-05 21:40:47.198919,10.0.0.35,192.168.1.16,15450,1036,tcp,9376,73,flow_create,343466,0
2025-04-05 21:57:57.198919,10.0.0.44,192.168.1.12,61625,1058,udp,411,36,flow_create,817662,0
2025-04-05 21:37:18.228667,10.0.0.41,192.168.1.3,14668,1037,tcp,0,1,flow_create,669134,1
2025-04-05 21:39:21.198919,10.0.0.14,192.168.1.7,48131,1076,tcp,15682,99,flow_create,787762,0
2025-04-05 21:51:52.198919,10.0.0.37,192.168.1.17,12669,1085,tcp,10355,29,flow_create,692303,0
2025-04-05 22:06:48.198919,10.0.0.40,192.168.1.7,21389,1025,udp,18928,33,flow_create,208131,0
2025-04-05 22:14:02.198919,10.0.0.14,192.168.1.7,40465,1058,tcp,5537,38,flow_create,378738,0
2025-04-05 21:22:13.198919,10.0.0.33,192.168.1.42,27236,1026,udp,15592,58,flow_create,276215,0
2025-04-05 21:51:19.198919,10.0.0.19,192.168.1.11,18447,1039,udp,962,41,flow_create,214183,0
2025-04-05 22:05:45.198919,10.0.0.24,192.168.1.45,29086,1093,tcp,19408,22,flow_create,950559,0
2025-04-05 21:27:41.198919,10.0.0.16,192.168.1.5,19154,1079,udp,18960,78,flow_create,242226,0
2025-04-05 22:17:21.198919,10.0.0.50,192.168.1.5,36424,1082,tcp,996,79,flow_create,978420,0
2025-04-05 21:33:06.198919,10.0.0.31,192.168.1.15,12153,1088,udp,1580,93,flow_create,570554,0
2025-04-05 22:04:01.230681,10.0.0.32,192.168.1.11,53087,1039,tcp,0,1,flow_create,444824,1
2025-04-05 22:14:41.228667,10.0.0.41,192.168.1.3,13768,1044,tcp,0,1,flow_create,401361,1
2025-04-05 22:10:50.198919,10.0.0.42,192.168.1.33,54241,1070,tcp,14968,93,flow_create,409259,0
2025-04-05 22:16:33.198919,10.0.0.8,192.168.1.16,42662,1056,tcp,10279,54,flow_create,934986,0
2025-04-05 21:59:55.198919,10.0.0.20,192.168.1.21,53502,1058,tcp,4121,5,flow_create,862997,0
2025-04-05 22:08:10.198919,10.0.0.3,192.168.1.35,31769,1077,udp,13265,43,flow_create,503731,0
2025-04-05 21:52:41.198919,10.0.0.15,192.168.1.45,13661,1024,udp,2654,87,flow_create,493702,0
2025-04-05 21:47:32.198919,10.0.0.50,192.168.1.40,28195,1034,udp,13191,30,flow_create,678556,0
2025-04-05 21:58:25.198919,10.0.0.29,192.168.1.30,19034,1074,tcp,6177,46,flow_create,707372,0
2025-04-05 22:10:19.198919,10.0.0.25,192.168.1.12,37538,1060,tcp,17175,89,flow_create,962125,0
2025-04-05 22:07:06.198919,10.0.0.28,192.168.1.21,10716,1045,udp,7153,95,flow_create,118956,0
2025-04-05 21:33:40.198919,10.0.0.49,192.168.1.32,16657,1078,udp,9197,96,flow_create,846158,0
2025-04-05 21:48:01.198919,10.0.0.35,192.168.1.43,54961,1094,tcp,661,50,flow_create,804615,0
2025-04-05 21:39:09.198919,10.0.0.9,192.168.1.43,62057,1027,tcp,13514,42,flow_create,318382,0
2025-04-05 22:16:56.198919,10.0.0.48,192.168.1.3,55010,1070,udp,1156,65,flow_create,839550,0
2025-04-05 21:37:45.198919,10.0.0.6,192.168.1.32,64477,1029,tcp,3804,41,flow_create,744898,0
2025-04-05 22:01:45.198919,10.0.0.2,192.168.1.16,37747,1087,udp,5907,97,flow_create,482789,0
2025-04-05 22:06:57.198919,10.0.0.19,192.168.1.33,26391,1085,tcp,1555,99,flow_create,933266,0
2025-04-05 22:06:21.198919,10.0.0.19,192.168.1.3,62979,1071,udp,11861,43,flow_create,191696,0
2025-04-05 22:17:34.198919,10.0.0.47,192.168.1.3,13665,1046,udp,6461,49,flow_create,274315,0
2025-04-05 21:56:12.198919,10.0.0.20,192.168.1.35,48033,1028,udp,13631,46,flow_create,127051,0
2025-04-05 22:01:59.198919,10.0.0.13,192.168.1.4,27966,1071,udp,10132,19,flow_create,273568,0
2025-04-05 21:58:36.198919,10.0.0.8,192.168.1.48,25806,1048,udp,1458,76,flow_create,678521,0
2025-04-05 21:20:38.198919,10.0.0.3,192.168.1.9,22651,1028,udp,15345,52,flow_create,875118,0
2025-04-05 22:14:48.198919,10.0.0.11,192.168.1.31,63549,1042,tcp,11937,77,flow_create,515241,0
2025-04-05 21:34:20.198919,10.0.0.7,192.168.1.40,49141,1038,tcp,8959,89,flow_create,668462,0
2025-04-05 21:20:50.198919,10.0.0.50,192.168.1.40,58856,1090,tcp,11275,46,flow_create,804067,0
2025-04-05 21:40:44.198919,10.0.0.41,192.168.1.33,26761,1037,tcp,18558,53,flow_create,276269,0
2025-04-05 21:18:57.198919,10.0.0.38,192.168.1.38,19904,1046,udp,15604,4,flow_create,197415,0
2025-04-05 22:03:57.198919,10.0.0.1,192.168.1.28,48980,1043,tcp,12763,4,flow_create,667165,0
2025-04-05 22:06:46.198919,10.0.0.20,192.168.1.37,49726,1083,tcp,16715,97,flow_create,218695,0
2025-04-05 21:20:43.198919,10.0.0.33,192.168.1.48,42903,1050,udp,6508,31,flow_create,325073,0
2025-04-05 21:56:04.198919,10.0.0.31,192.168.1.13,49689,1040,udp,3281,60,flow_create,900892,0
2025-04-05 22:06:55.230681,10.0.0.32,192.168.1.46,50808,1039,tcp,0,1,flow_create,302955,1
2025-04-05 22:08:36.198919,10.0.0.33,192.168.1.43,28091,1084,tcp,3065,89,flow_create,981414,0
2025-04-05 22:07:52.198919,10.0.0.17,192.168.1.15,43847,1029,tcp,2131,14,flow_create,680919,0
2025-04-05 21:24:53.198919,10.0.0.14,192.168.1.3,25422,1030,udp,16728,93,flow_create,656441,0
2025-04-05 21:39:27.198919,10.0.0.30,192.168.1.25,15588,1027,udp,5925,7,flow_create,929809,0
2025-04-05 21:54:27.198919,10.0.0.3,192.168.1.5,43682,1026,tcp,10552,62,flow_create,226638,0
2025-04-05 22:11:31.198919,10.0.0.1,192.168.1.15,52953,1061,tcp,18325,24,flow_create,427050,0
2025-04-05 21:53:58.198919,10.0.0.42,192.168.1.2,62792,1045,udp,18730,36,flow_create,490489,0
2025-04-05 21:18:27.231684,10.0.0.26,192.168.1.17,51397,1069,tcp,138,9,flow_create,782283,1
2025-04-05 21:39:29.198919,10.0.0.45,192.168.1.49,24947,1061,udp,15482,5,flow_create,573111,0
2025-04-05 21:31:10.198919,10.0.0.35,192.168.1.8,32545,1069,tcp,14916,98,flow_create,556727,0
2025-04-05 21:47:39.198919,10.0.0.30,192.168.1.1,53566,1099,udp,12864,86,flow_create,545035,0
2025-04-05 21:36:48.198919,10.0.0.13,192.168.1.15,56337,1079,tcp,11383,82,flow_create,291854,0
2025-04-05 22:03:26.198919,10.0.0.33,192.168.1.34,56421,1073,tcp,2977,26,flow_create,599916,0
2025-04-05 22:06:07.198919,10.0.0.9,192.168.1.39,57802,1086,udp,15968,97,flow_create,217496,0
2025-04-05 21:31:57.198919,10.0.0.30,192.168.1.42,28978,1056,udp,2498,96,flow_create,136419,0
2025-04-05 21:40:19.198919,10.0.0.45,192.168.1.10,52564,1071,tcp,8179,64,flow_create,229653,0
2025-04-05 21:18:27.231684,10.0.0.31,192.168.1.17,46247,1076,tcp,263,9,flow_create,167879,1
2025-04-05 21:46:46.198919,10.0.0.7,192.168.1.20,53886,1033,tcp,5701,16,flow_create,210891,0
2025-04-05 21:36:42.198919,10.0.0.21,192.168.1.32,50104,1036,udp,11855,65,flow_create,657323,0
2025-04-05 21:49:03.198919,10.0.0.11,192.168.1.12,54503,1037,udp,14024,60,flow_create,313299,0
2025-04-05 22:16:01.198919,10.0.0.35,192.168.1.37,42664,1066,udp,2102,53,flow_create,826579,0
2025-04-05 22:12:36.198919,10.0.0.41,192.168.1.42,42044,1068,udp,18420,58,flow_create,411188,0
2025-04-05 21:50:40.198919,10.0.0.25,192.168.1.15,35998,1083,tcp,5188,46,flow_create,151518,0
2025-04-05 21:35:40.198919,10.0.0.45,192.168.1.32,38357,1054,tcp,4459,58,flow_create,438636,0
2025-04-05 22:10:49.198919,10.0.0.15,192.168.1.36,20883,1036,udp,12364,63,flow_create,562322,0
2025-04-05 21:49:56.198919,10.0.0.27,192.168.1.3,50556,1049,udp,7703,49,flow_create,910622,0
2025-04-05 22:14:27.198919,10.0.0.34,192.168.1.25,57957,1040,udp,16765,26,flow_create,598353,0
2025-04-05 22:06:02.198919,10.0.0.14,192.168.1.4,59245,1082,udp,13255,58,flow_create,406637,0
2025-04-05 21:55:27.198919,10.0.0.49,192.168.1.50,61726,1074,udp,13888,15,flow_create,407297,0
2025-04-05 21:55:03.198919,10.0.0.35,192.168.1.14,47399,1040,udp,13257,5,flow_create,675935,0
2025-04-05 22:17:43.198919,10.0.0.21,192.168.1.23,16273,1033,tcp,10400,67,flow_create,435963,0
2025-04-05 21:54:55.198919,10.0.0.47,192.168.1.24,57652,1050,tcp,1749,47,flow_create,262976,0
2025-04-05 21:41:52.198919,10.0.0.26,192.168.1.15,38332,1079,udp,5930,95,flow_create,448154,0
2025-04-05 21:38:44.198919,10.0.0.38,192.168.1.30,53393,1098,tcp,3286,72,flow_create,274703,0
2025-04-05 21:39:59.198919,10.0.0.24,192.168.1.42,57095,1067,udp,15871,65,flow_create,378505,0
2025-04-05 22:07:22.198919,10.0.0.29,192.168.1.2,20709,1069,udp,3760,41,flow_create,489152,0
2025-04-05 21:31:54.198919,10.0.0.39,192.168.1.3,43201,1083,tcp,16697,22,flow_create,807096,0
2025-04-05 21:28:22.198919,10.0.0.41,192.168.1.33,11431,1072,tcp,1630,77,flow_create,765773,0
2025-04-05 22:03:33.198919,10.0.0.50,192.168.1.36,10503,1035,udp,3171,35,flow_create,521912,0
2025-04-05 22:15:40.198919,10.0.0.30,192.168.1.6,46875,1052,tcp,11202,69,flow_create,828640,0
2025-04-05 22:00:34.198919,10.0.0.7,192.168.1.35,19064,1053,tcp,13625,64,flow_create,664686,0
2025-04-05 22:15:32.198919,10.0.0.49,192.168.1.20,39447,1037,udp,16612,54,flow_create,683941,0
2025-04-05 21:58:05.198919,10.0.0.20,192.168.1.42,59660,1094,udp,2856,3,flow_create,427134,0
2025-04-05 21:44:10.198919,10.0.0.37,192.168.1.41,35590,1060,tcp,6332,90,flow_create,576818,0
2025-04-05 22:04:12.198919,10.0.0.32,192.168.1.45,42308,1035,udp,18067,39,flow_create,925769,0
2025-04-05 22:06:09.198919,10.0.0.43,192.168.1.42,17610,1042,tcp,2741,20,flow_create,275477,0
2025-04-05 21:20:01.198919,10.0.0.5,192.168.1.45,54067,1039,tcp,12332,24,flow_create,317817,0
2025-04-05 21:21:54.198919,10.0.0.19,192.168.1.1,23589,1078,tcp,14355,28,flow_create,322044,0
2025-04-05 21:41:00.198919,10.0.0.39,192.168.1.37,58880,1087,udp,13280,59,flow_create,998810,0
2025-04-05 21:52:29.198919,10.0.0.49,192.168.1.5,54324,1046,tcp,7642,93,flow_create,510990,0
2025-04-05 21:43:32.198919,10.0.0.38,192.168.1.24,38669,1090,tcp,6415,90,flow_create,790950,0
2025-04-05 21:23:04.198919,10.0.0.9,192.168.1.31,51389,1063,udp,13920,98,flow_create,311675,0
2025-04-05 21:45:24.198919,10.0.0.27,192.168.1.39,48534,1074,tcp,12938,58,flow_create,956650,0
2025-04-05 21:58:16.198919,10.0.0.8,192.168.1.15,51870,1075,tcp,12651,40,flow_create,192797,0
2025-04-05 21:36:47.198919,10.0.0.20,192.168.1.25,24375,1081,tcp,13096,48,flow_create,462335,0
2025-04-05 21:34:35.198919,10.0.0.48,192.168.1.19,11257,1036,udp,2951,38,flow_create,969834,0
2025-04-05 21:51:21.198919,10.0.0.21,192.168.1.34,14915,1034,tcp,161,12,flow_create,970276,0
2025-04-05 21:38:51.198919,10.0.0.9,192.168.1.4,10829,1044,udp,5127,67,flow_create,403557,0
2025-04-05 21:32:06.198919,10.0.0.40,192.168.1.38,15984,1058,tcp,729,28,flow_create,248561,0
2025-04-05 22:08:03.198919,10.0.0.31,192.168.1.2,40332,1038,udp,10581,25,flow_create,438045,0
2025-04-05 21:24:12.198919,10.0.0.17,192.168.1.3,51215,1053,udp,7213,78,flow_create,148225,0
2025-04-05 22:11:43.198919,10.0.0.49,192.168.1.40,45804,1056,tcp,11785,63,flow_create,549235,0
2025-04-05 21:57:24.198919,10.0.0.25,192.168.1.24,58197,1025,tcp,15196,75,flow_create,955965,0
2025-04-05 21:27:44.198919,10.0.0.5,192.168.1.6,37306,1085,udp,9152,49,flow_create,871533,0
2025-04-05 22:17:42.198919,10.0.0.34,192.168.1.47,13530,1098,tcp,6973,59,flow_create,754041,0
2025-04-05 21:50:29.198919,10.0.0.29,192.168.1.29,25281,1091,udp,15417,46,flow_create,540560,0
2025-04-05 21:47:11.198919,10.0.0.21,192.168.1.28,13705,1028,udp,14885,88,flow_create,986578,0
2025-04-05 21:19:26.198919,10.0.0.2,192.168.1.41,46481,1032,tcp,17371,67,flow_create,342613,0
2025-04-05 21:28:22.198919,10.0.0.29,192.168.1.27,27593,1065,udp,18547,18,flow_create,759487,0
2025-04-05 22:12:27.198919,10.0.0.13,192.168.1.5,59744,1069,udp,12736,4,flow_create,240407,0
2025-04-05 22:16:33.198919,10.0.0.39,192.168.1.37,54332,1043,tcp,19884,90,flow_create,691409,0
2025-04-05 21:38:38.198919,10.0.0.10,192.168.1.19,41591,1040,tcp,2451,45,flow_create,943601,0
2025-04-05 22:14:42.198919,10.0.0.22,192.168.1.37,27556,1084,udp,13346,63,flow_create,514325,0
2025-04-05 22:09:27.198919,10.0.0.20,192.168.1.44,55934,1075,tcp,4569,5,flow_create,205127,0
2025-04-05 21:56:42.198919,10.0.0.24,192.168.1.1,45604,1086,udp,2725,25,flow_create,752645,0
2025-04-05 21:20:55.198919,10.0.0.23,192.168.1.32,60642,1088,udp,1056,56,flow_create,994839,0
2025-04-05 21:28:41.198919,10.0.0.34,192.168.1.12,14310,1092,udp,18741,34,flow_create,382727,0
2025-04-05 21:53:25.198919,10.0.0.38,192.168.1.49,32768,1050,udp,10461,99,flow_create,681679,0
2025-04-05 22:08:10.198919,10.0.0.48,192.168.1.45,25545,1058,udp,4431,28,flow_create,235649,0
2025-04-05 21:19:48.198919,10.0.0.7,192.168.1.9,36896,1027,udp,9712,4,flow_create,532965,0
2025-04-05 21:26:45.198919,10.0.0.37,192.168.1.40,62227,1097,tcp,2256,26,flow_create,158436,0
2025-04-05 21:27:31.198919,10.0.0.4,192.168.1.36,13592,1040,udp,533,17,flow_create,237661,0
2025-04-05 22:17:26.232664,172.16.0.55,172.31.0.55,17448,1087,udp,57,1,flow_create,737168,1
2025-04-05 21:20:24.198919,10.0.0.5,192.168.1.6,30919,1081,tcp,15433,19,flow_create,406140,0
2025-04-05 21:45:09.198919,10.0.0.13,192.168.1.27,15300,1042,tcp,13903,31,flow_create,853454,0
2025-04-05 21:38:39.198919,10.0.0.7,192.168.1.5,59471,1059,tcp,6132,52,flow_create,866274,0
2025-04-05 21:22:51.198919,10.0.0.49,192.168.1.29,29315,1038,tcp,2319,23,flow_create,590170,0
2025-04-05 21:31:29.232664,172.16.0.89,172.31.0.89,10276,1036,udp,84,1,flow_create,602454,1
2025-04-05 22:08:50.198919,10.0.0.49,192.168.1.13,33670,1060,tcp,15787,20,flow_create,521307,0
2025-04-05 21:45:53.198919,10.0.0.22,192.168.1.28,53236,1065,tcp,13282,72,flow_create,238265,0
2025-04-05 21:27:04.198919,10.0.0.24,192.168.1.47,15701,1046,udp,12060,60,flow_create,982896,0
2025-04-05 22:01:34.198919,10.0.0.29,192.168.1.3,33981,1061,udp,18747,86,flow_create,681211,0
2025-04-05 22:14:46.198919,10.0.0.12,192.168.1.23,51293,1095,udp,14006,5,flow_create,580249,0
2025-04-05 21:50:29.198919,10.0.0.19,192.168.1.47,56821,1024,udp,10492,10,flow_create,209503,0
2025-04-05 21:29:13.198919,10.0.0.18,192.168.1.17,62901,1028,udp,17849,94,flow_create,734964,0
2025-04-05 21:57:00.198919,10.0.0.24,192.168.1.17,25370,1069,tcp,2583,21,flow_create,787348,0
2025-04-05 21:18:27.198919,10.0.0.43,192.168.1.32,61855,1070,tcp,19464,56,flow_create,488034,0
2025-04-05 21:48:30.198919,10.0.0.15,192.168.1.27,61702,1041,udp,11360,98,flow_create,684828,0
2025-04-05 21:20:53.198919,10.0.0.21,192.168.1.26,22508,1094,udp,14208,17,flow_create,721788,0
2025-04-05 21:32:30.198919,10.0.0.6,192.168.1.44,22393,1053,tcp,16484,70,flow_create,834798,0
2025-04-05 21:46:36.198919,10.0.0.40,192.168.1.42,44233,1095,tcp,8698,28,flow_create,492211,0
2025-04-05 21:59:02.198919,10.0.0.44,192.168.1.21,63640,1075,udp,3692,88,flow_create,678546,0
2025-04-05 21:47:19.198919,10.0.0.34,192.168.1.40,34144,1043,tcp,1366,9,flow_create,156710,0
2025-04-05 21:37:07.198919,10.0.0.42,192.168.1.47,55654,1050,tcp,13079,17,flow_create,835688,0
2025-04-05 21:47:00.198919,10.0.0.10,192.168.1.36,49541,1061,udp,15171,41,flow_create,494761,0
2025-04-05 22:11:47.198919,10.0.0.38,192.168.1.5,17669,1040,tcp,8086,89,flow_create,973785,0
2025-04-05 21:53:30.198919,10.0.0.34,192.168.1.18,61965,1045,udp,16526,7,flow_create,537421,0
2025-04-05 21:47:53.198919,10.0.0.2,192.168.1.28,11970,1088,tcp,5407,85,flow_create,707279,0
2025-04-05 22:04:23.198919,10.0.0.10,192.168.1.22,37481,1074,tcp,10808,82,flow_create,446351,0
2025-04-05 21:55:38.198919,10.0.0.44,192.168.1.27,64383,1042,tcp,3095,26,flow_create,950536,0
2025-04-05 22:13:33.198919,10.0.0.18,192.168.1.4,52163,1026,tcp,11354,33,flow_create,343847,0
2025-04-05 21:57:34.198919,10.0.0.36,192.168.1.22,50062,1063,udp,12858,54,flow_create,346378,0
2025-04-05 22:04:54.198919,10.0.0.29,192.168.1.11,38120,1060,udp,1056,59,flow_create,992987,0
2025-04-05 22:02:17.198919,10.0.0.16,192.168.1.49,54497,1072,udp,2430,51,flow_create,783195,0
2025-04-05 22:17:28.198919,10.0.0.30,192.168.1.18,26158,1099,tcp,16448,69,flow_create,759376,0
2025-04-05 22:08:36.198919,10.0.0.41,192.168.1.10,11547,1051,udp,8224,94,flow_create,267457,0
2025-04-05 21:22:49.198919,10.0.0.15,192.168.1.44,61587,1037,udp,18059,80,flow_create,195107,0
2025-04-05 22:16:28.198919,10.0.0.41,192.168.1.38,41851,1077,udp,10145,40,flow_create,686857,0
2025-04-05 21:59:05.198919,10.0.0.14,192.168.1.26,48228,1048,tcp,5505,6,flow_create,572827,0
2025-04-05 22:06:28.230681,10.0.0.32,192.168.1.47,50103,1039,tcp,0,1,flow_create,414840,1
2025-04-05 22:01:54.198919,10.0.0.16,192.168.1.40,58079,1065,udp,1971,58,flow_create,783855,0
2025-04-05 22:09:28.198919,10.0.0.47,192.168.1.1,11822,1059,tcp,11670,3,flow_create,497516,0
2025-04-05 21:43:52.198919,10.0.0.9,192.168.1.7,34699,1036,tcp,7662,75,flow_create,337732,0
2025-04-05 21:40:19.198919,10.0.0.10,192.168.1.28,57082,1080,udp,18825,7,flow_create,707179,0
2025-04-05 22:13:53.198919,10.0.0.34,192.168.1.1,25964,1033,tcp,16013,19,flow_create,159015,0
2025-04-05 22:13:13.198919,10.0.0.37,192.168.1.44,10678,1087,tcp,2005,17,flow_create,653228,0
2025-04-05 22:11:14.198919,10.0.0.5,192.168.1.26,31729,1052,tcp,6504,32,flow_create,539131,0
2025-04-05 21:29:18.198919,10.0.0.35,192.168.1.1,32043,1064,tcp,6652,85,flow_create,651616,0
2025-04-05 21:57:44.198919,10.0.0.27,192.168.1.11,11923,1083,udp,14096,68,flow_create,399161,0
2025-04-05 21:34:24.198919,10.0.0.25,192.168.1.14,52187,1046,tcp,19317,78,flow_create,340795,0
2025-04-05 21:22:25.198919,10.0.0.3,192.168.1.18,39574,1076,tcp,16673,3,flow_create,562844,0
2025-04-05 21:36:53.198919,10.0.0.19,192.168.1.1,49048,1099,tcp,10222,61,flow_create,644149,0
2025-04-05 21:24:24.198919,10.0.0.7,192.168.1.31,10894,1066,udp,15859,35,flow_create,196918,0
2025-04-05 21:25:47.198919,10.0.0.16,192.168.1.32,14571,1046,tcp,13668,27,flow_create,869411,0
2025-04-05 21:53:42.198919,10.0.0.33,192.168.1.31,22583,1056,udp,19453,54,flow_create,163664,0
2025-04-05 21:39:41.198919,10.0.0.36,192.168.1.44,22336,1089,udp,4716,58,flow_create,620782,0
2025-04-05 21:28:06.198919,10.0.0.28,192.168.1.12,14462,1075,udp,17694,27,flow_create,676171,0
2025-04-05 22:06:06.198919,10.0.0.43,192.168.1.9,42935,1040,udp,2909,69,flow_create,632870,0
2025-04-05 21:26:58.198919,10.0.0.2,192.168.1.5,51328,1085,tcp,12336,73,flow_create,577152,0
2025-04-05 21:18:27.231684,10.0.0.8,192.168.1.17,34747,1086,tcp,356,4,flow_create,868859,1
2025-04-05 22:11:21.198919,10.0.0.10,192.168.1.17,32868,1063,tcp,2320,58,flow_create,701384,0
2025-04-05 21:50:29.198919,10.0.0.15,192.168.1.34,37534,1099,tcp,13440,5,flow_create,516245,0
2025-04-05 21:34:42.198919,10.0.0.7,192.168.1.23,54609,1064,tcp,1101,20,flow_create,652511,0
2025-04-05 21:49:31.198919,10.0.0.24,192.168.1.37,58677,1033,udp,2887,97,flow_create,995518,0
2025-04-05 21:27:40.198919,10.0.0.21,192.168.1.32,13073,1024,udp,1692,44,flow_create,952046,0
2025-04-05 22:04:39.198919,10.0.0.9,192.168.1.43,63143,1048,udp,17454,48,flow_create,785521,0
2025-04-05 21:35:15.198919,10.0.0.6,192.168.1.5,57780,1029,udp,3775,59,flow_create,405178,0
2025-04-05 21:44:31.198919,10.0.0.44,192.168.1.19,53148,1080,udp,9069,54,flow_create,513841,0
2025-04-05 22:15:56.198919,10.0.0.26,192.168.1.35,43975,1072,udp,16268,19,flow_create,673813,0
2025-04-05 21:20:52.198919,10.0.0.30,192.168.1.2,31098,1076,udp,4862,2,flow_create,836522,0
2025-04-05 21:37:48.198919,10.0.0.11,192.168.1.2,61679,1095,udp,10441,64,flow_create,731664,0
2025-04-05 21:40:43.198919,10.0.0.7,192.168.1.40,62946,1042,udp,8262,70,flow_create,470884,0
2025-04-05 21:56:56.198919,10.0.0.2,192.168.1.2,33716,1035,udp,13289,97,flow_create,687654,0
2025-04-05 22:05:08.198919,10.0.0.7,192.168.1.22,37708,1086,tcp,298,5,flow_create,623956,0
2025-04-05 21:23:08.198919,10.0.0.13,192.168.1.49,42210,1057,tcp,11050,65,flow_create,265799,0
2025-04-05 21:29:48.198919,10.0.0.11,192.168.1.6,35312,1034,udp,12985,92,flow_create,156604,0
2025-04-05 21:33:25.198919,10.0.0.23,192.168.1.48,55050,1060,udp,14711,53,flow_create,496255,0
2025-04-05 21:18:27.231684,10.0.0.29,192.168.1.17,29176,1043,tcp,67,1,flow_create,931968,1
2025-04-05 21:56:15.198919,10.0.0.17,192.168.1.40,64298,1094,tcp,19896,61,flow_create,317706,0
2025-04-05 21:52:20.198919,10.0.0.9,192.168.1.6,42876,1087,tcp,17221,9,flow_create,723544,0
2025-04-05 21:50:56.198919,10.0.0.30,192.168.1.48,15926,1051,udp,5519,72,flow_create,649715,0
2025-04-05 21:42:41.198919,10.0.0.24,192.168.1.18,34602,1058,tcp,14757,22,flow_create,935688,0
2025-04-05 22:08:59.198919,10.0.0.22,192.168.1.7,19109,1079,udp,6924,6,flow_create,401543,0
2025-04-05 21:46:03.198919,10.0.0.6,192.168.1.45,59749,1045,udp,1495,83,flow_create,141481,0
2025-04-05 21:58:11.198919,10.0.0.46,192.168.1.33,20233,1077,tcp,2499,27,flow_create,584880,0
2025-04-05 21:41:09.232664,172.16.0.49,172.31.0.49,34471,1088,udp,57,1,flow_create,959631,1
2025-04-05 22:09:09.198919,10.0.0.17,192.168.1.14,23336,1031,tcp,11186,80,flow_create,539193,0
2025-04-05 22:08:01.198919,10.0.0.3,192.168.1.37,25085,1082,udp,3735,58,flow_create,614584,0
2025-04-05 21:18:31.198919,10.0.0.13,192.168.1.27,59179,1025,tcp,8471,77,flow_create,878410,0
2025-04-05 22:06:32.198919,10.0.0.7,192.168.1.49,44892,1041,tcp,7740,95,flow_create,629919,0
2025-04-05 21:22:57.228667,10.0.0.41,192.168.1.3,26583,1094,tcp,0,1,flow_create,488569,1
2025-04-05 22:12:26.198919,10.0.0.3,192.168.1.38,28461,1025,tcp,15185,21,flow_create,109790,0
2025-04-05 21:55:01.198919,10.0.0.39,192.168.1.17,52042,1025,tcp,4501,35,flow_create,199552,0
2025-04-05 21:46:27.228667,10.0.0.41,192.168.1.3,53935,1092,tcp,0,1,flow_create,296797,1
